taxon	date
Iceland/144/2020|EPI_ISL_417795||Iceland|Reykjavik||2020-03-13	2020-03-13
Iceland/171/2020|EPI_ISL_417549||Iceland|Reykjavik||2020-03-14	2020-03-14
Iceland/25/2020|EPI_ISL_417693||Iceland|Reykjavik||2020-03-02	2020-03-02
Iceland/30/2020|EPI_ISL_417773||Iceland|Reykjavik||2020-03-03	2020-03-03
Iceland/337/2020|EPI_ISL_417666||Iceland|Reykjavik||2020-03-15	2020-03-15
Iceland/353/2020|EPI_ISL_424377||Iceland|Reykjavik||2020-03-18	2020-03-18
Iceland/355/2020|EPI_ISL_424379||Iceland|Reykjavik||2020-03-19	2020-03-19
Iceland/37/2020|EPI_ISL_417681||Iceland|Reykjavik||2020-03-04	2020-03-04
Iceland/455/2020|EPI_ISL_424478||Iceland|Reykjavik||2020-03-20	2020-03-20
Iceland/47/2020|EPI_ISL_417683||Iceland|Reykjavik||2020-03-05	2020-03-05
Iceland/470/2020|EPI_ISL_424493||Iceland|Reykjavik||2020-03-21	2020-03-21
Iceland/516/2020|EPI_ISL_424538||Iceland|Reykjavik||2020-03-24	2020-03-24
Iceland/530/2020|EPI_ISL_424551||Iceland|Reykjavik||2020-03-25	2020-03-25
Iceland/54/2020|EPI_ISL_417684||Iceland|Reykjavik||2020-03-06	2020-03-06
Iceland/589/2020|EPI_ISL_424609||Iceland|Reykjavik||2020-03-29	2020-03-29
Iceland/590/2020|EPI_ISL_424610||Iceland|Reykjavik||2020-03-26	2020-03-26
Iceland/595/2020|EPI_ISL_424615||Iceland|Reykjavik||2020-03-27	2020-03-27
Iceland/604/2020|EPI_ISL_424624||Iceland|Reykjavik||2020-03-28	2020-03-28
Iceland/65/2020|EPI_ISL_417705||Iceland|Reykjavik||2020-03-07	2020-03-07
Iceland/70/2020|EPI_ISL_417728||Iceland|Reykjavik||2020-03-08	2020-03-08
Iceland/73/2020|EPI_ISL_417861||Iceland|Reykjavik||2020-03-09	2020-03-09
India/1-27/2020|EPI_ISL_413522||India|Kerala||2020-01-27	2020-01-27
India/1-31/2020|EPI_ISL_413523||India|Kerala||2020-01-31	2020-01-31
India/1063/2020|EPI_ISL_424361||India|||2020-03-10	2020-03-10
India/1644/2020|EPI_ISL_421672||India|||2020-03-12	2020-03-12
India/3239/2020|EPI_ISL_424365||India|||2020-03-17	2020-03-17
India/777/2020|EPI_ISL_420551||India|||2020-03-03	2020-03-03
India/GBRC1/2020|EPI_ISL_426414||India|Gujarat||2020-04-05	2020-04-05
India/c31/2020|EPI_ISL_426179||India|||2020-03-02	2020-03-02
Ireland/21023/2020|EPI_ISL_418516||Ireland|Tipperary||2020-03-06	2020-03-06
Ireland/24042/2020|EPI_ISL_418583||Ireland|Dublin||2020-03-10	2020-03-10
Ireland/COR-20134/2020|EPI_ISL_414487||Ireland|Cork||2020-03-04	2020-03-04
Ireland/Dublin-22428/2020|EPI_ISL_418581||Ireland|Dublin||2020-03-08	2020-03-08
Israel/ISR/IT0320/2020|EPI_ISL_419210||Israel|Ramat/Gan||2020-03-01	2020-03-01
Israel/ISR/JP0320/2020|EPI_ISL_419211||Israel|Ramat/Gan||2020-02-23	2020-02-23
Italy/CDG1/2020|EPI_ISL_412973||Italy|Lombardy||2020-02-20	2020-02-20
Italy/FVG-ICGEB/S8/2020|EPI_ISL_417421||Italy|Friuli/Venezia/Giulia||2020-03-01	2020-03-01
Italy/INMI10/2020|EPI_ISL_424344||Italy|Rome||2020-03-04	2020-03-04
Italy/INMI4/2020|EPI_ISL_417922||Italy|Rome||2020-02-28	2020-02-28
Italy/INMI8/2020|EPI_ISL_424342||Italy|Rome||2020-03-07	2020-03-07
Italy/SPL1/2020|EPI_ISL_412974||Italy|Rome||2020-01-29	2020-01-29
Italy/TE4880/2020|EPI_ISL_418256||Italy|Abruzzo||2020-03-14	2020-03-14
Italy/TE5166/2020|EPI_ISL_420563||Italy|Teramo||2020-03-18	2020-03-18
Italy/TE5472/2020|EPI_ISL_420564||Italy|Castel/di/Sangro||2020-03-19	2020-03-19
Italy/TE5780/2020|EPI_ISL_420567||Italy|Abruzzo|L-Aquila|2020-03-21	2020-03-21
Italy/TE6195/2020|EPI_ISL_420569||Italy|Abruzzo||2020-03-23	2020-03-23
Italy/UniMI03/2020|EPI_ISL_417447||Italy|Lombardy|Milan|2020-02-24	2020-02-24
Italy/UniSR1/2020|EPI_ISL_413489||Italy|Lombardy|Milan|2020-03-03	2020-03-03
Italy/VR/20COV21-26/2020|EPI_ISL_422437||Italy|Veneto|Verona|2020-03-25	2020-03-25
Japan/DP0065/2020|EPI_ISL_416570||Japan|unknown||2020-02-15	2020-02-15
Japan/DP0481/2020|EPI_ISL_416605||Japan|unknown||2020-02-16	2020-02-16
Japan/DP0588/2020|EPI_ISL_416610||Japan|unknown||2020-02-17	2020-02-17
Japan/Hu/DP/Kng/19-020/2020|EPI_ISL_412968||Japan|||2020-02-10	2020-02-10
Japan/Hu/DP/Kng/19-031/2020|EPI_ISL_420889||Japan|||2020-02-14	2020-02-14
Japan/Hu/Kng/19-437/2020|EPI_ISL_420890||Japan|||2020-03-09	2020-03-09
Japan/NA-20-05-1/2020|EPI_ISL_410531||Japan|Nara||2020-01-25	2020-01-25
Japan/OS-20-07-1/2020|EPI_ISL_410532||Japan|Osaka||2020-01-23	2020-01-23
Japan/P1/2020|EPI_ISL_419296||Japan|Kochi||2020-03-08	2020-03-08
Japan/P2-2/2020|EPI_ISL_419298||Japan|Chiba||2020-03-10	2020-03-10
Japan/P3-2/2020|EPI_ISL_419300||Japan|Ishikawa||2020-03-20	2020-03-20
Japan/P4-2/2020|EPI_ISL_419302||Japan|Saitama||2020-03-12	2020-03-12
Japan/P4-4/2020|EPI_ISL_419304||Japan|Saitama||2020-03-17	2020-03-17
Japan/P4-5/2020|EPI_ISL_419305||Japan|Saitama||2020-03-18	2020-03-18
Japan/P4-8/2020|EPI_ISL_419308||Japan|Saitama||2020-03-19	2020-03-19
Japan/P5-3/2020|EPI_ISL_419311||Japan|Chiba||2020-03-13	2020-03-13
Japan/SMU-0311S2/2020|EPI_ISL_416524||Japan|Saitama||2020-03-11	2020-03-11
Japan/TK-20-31-3/2020|EPI_ISL_413459||Japan|Tokyo||2020-02-20	2020-02-20
Japan/TY-WK-012/2020|EPI_ISL_408665||Japan|Tokyo||2020-01-29	2020-01-29
Japan/TY-WK-521/2020|EPI_ISL_408667||Japan|Tokyo||2020-01-31	2020-01-31
Jingzhou/HBCDC-HB-01/2020|EPI_ISL_412459||China|Hubei|Jingzhou|2020-01-08	2020-01-08
Korea/BA-ACH/2604/2020|EPI_ISL_420799||South/Korea|||2020-02-27	2020-02-27
Korea/BA-ACH/2719/2020|EPI_ISL_420801||South/Korea|||2020-02-29	2020-02-29
Korea/KCDC2004/2020|EPI_ISL_426164||South/Korea|||2020-02-02	2020-02-02
Korea/KCDC2005/2020|EPI_ISL_426166||South/Korea|||2020-02-04	2020-02-04
Korea/KCDC2009/2020|EPI_ISL_426173||South/Korea|||2020-02-07	2020-02-07
Korea/KCDC2010/2020|EPI_ISL_426180||South/Korea|||2020-02-05	2020-02-05
Korea/KCDC2011/2020|EPI_ISL_426181||South/Korea|||2020-02-23	2020-02-23
Korea/KCDC2012/2020|EPI_ISL_426182||South/Korea|||2020-02-09	2020-02-09
Korea/KCDC2014/2020|EPI_ISL_426187||South/Korea|||2020-02-12	2020-02-12
Korea/KCDC2015/2020|EPI_ISL_427809||South/Korea|||2020-02-26	2020-02-26
Korea/KCDC2016/2020|EPI_ISL_427810||South/Korea|||2020-02-18	2020-02-18
Korea/KCDC2018/2020|EPI_ISL_427812||South/Korea|||2020-02-19	2020-02-19
Kuwait/KU008/2020|EPI_ISL_422427||Kuwait|Dasman||2020-03-16	2020-03-16
Kuwait/KU12/2020|EPI_ISL_416458||Kuwait|Hawali||2020-03-02	2020-03-02
Latvia/0004/2020|EPI_ISL_421656||Latvia|||2020-03-25	2020-03-25
Latvia/0005/2020|EPI_ISL_426285||Latvia|||2020-03-30	2020-03-30
Luxembourg/LNS0366116/2020|EPI_ISL_419564||Luxembourg|||2020-03-15	2020-03-15
Luxembourg/LNS0641910/2020|EPI_ISL_419566||Luxembourg|||2020-03-05	2020-03-05
Luxembourg/LNS0756270/2020|EPI_ISL_419568||Luxembourg|||2020-03-14	2020-03-14
Luxembourg/LNS2128808/2020|EPI_ISL_417530||Luxembourg|||2020-03-18	2020-03-18
Luxembourg/LNS2458673/2020|EPI_ISL_421760||Luxembourg|||2020-03-17	2020-03-17
Luxembourg/LNS2614631/2020|EPI_ISL_419578||Luxembourg|||2020-03-08	2020-03-08
Luxembourg/LNS2907333/2020|EPI_ISL_419580||Luxembourg|||2020-03-12	2020-03-12
Luxembourg/LNS3711853/2020|EPI_ISL_419584||Luxembourg|||2020-03-13	2020-03-13
Luxembourg/LNS4691488/2020|EPI_ISL_419587||Luxembourg|||2020-03-11	2020-03-11
Luxembourg/LNS4836560/2020|EPI_ISL_419588||Luxembourg|||2020-03-16	2020-03-16
Luxembourg/Lux1/2020|EPI_ISL_413593||Luxembourg|||2020-02-29	2020-02-29
Malaysia/189332/2020|EPI_ISL_417917||Malaysia|Kuala/Lumpur||2020-03-20	2020-03-20
Malaysia/MKAK-CL-2020-5047/2020|EPI_ISL_416866||Malaysia|Selangor||2020-02-20	2020-02-20
Mexico/CDMX-INER/04/2020|EPI_ISL_424626||Mexico|Mexico/City||2020-03-15	2020-03-15
Mexico/CDMX-InDRE/01/2020|EPI_ISL_412972||Mexico|Mexico/City||2020-02-27	2020-02-27
Mexico/CDMX-InDRE/06/2020|EPI_ISL_424673||Mexico|CDMX||2020-03-12	2020-03-12
Mexico/EdoMex-InDRE/03/2020|EPI_ISL_424667||Mexico|Estado/de/Mexico||2020-03-04	2020-03-04
Mexico/Puebla-InDRE/05/2020|EPI_ISL_424672||Mexico|Puebla||2020-03-11	2020-03-11
Mexico/Queretaro-InDRE/04/2020|EPI_ISL_424670||Mexico|Queretaro||2020-03-10	2020-03-10
NanChang/JX216/2020|EPI_ISL_417420||China|NanChang||2020-03-23	2020-03-23
Nanchang/JXN3T4/2020|EPI_ISL_421246||China|Jiangxi|Nanchang|2020-02-26	2020-02-26
Nepal/61/2020|EPI_ISL_410301||Nepal|Kathmandu||2020-01-13	2020-01-13
Netherlands/Friesland/4/2020|EPI_ISL_422569||Netherlands|Friesland||2020-03-27	2020-03-27
Netherlands/Friesland/7/2020|EPI_ISL_422572||Netherlands|Friesland||2020-03-28	2020-03-28
Netherlands/Gelderland/11/2020|EPI_ISL_422639||Netherlands|Gelderland||2020-03-21	2020-03-21
Netherlands/Gelderland/6/2020|EPI_ISL_422642||Netherlands|Gelderland||2020-03-09	2020-03-09
Netherlands/Gelderland/7/2020|EPI_ISL_422643||Netherlands|Gelderland||2020-03-11	2020-03-11
Netherlands/Gelderland/8/2020|EPI_ISL_422644||Netherlands|Gelderland||2020-03-13	2020-03-13
Netherlands/Limburg/8/2020|EPI_ISL_422647||Netherlands|Limburg||2020-03-19	2020-03-19
Netherlands/Limburg/9/2020|EPI_ISL_422648||Netherlands|Limburg||2020-03-20	2020-03-20
Netherlands/NA/104/2020|EPI_ISL_422653||Netherlands|||2020-03-18	2020-03-18
Netherlands/NA/111/2020|EPI_ISL_422659||Netherlands|||2020-03-15	2020-03-15
Netherlands/NA/114/2020|EPI_ISL_422662||Netherlands|||2020-03-10	2020-03-10
Netherlands/NA/119/2020|EPI_ISL_422666||Netherlands|||2020-03-16	2020-03-16
Netherlands/NA/130/2020|EPI_ISL_422674||Netherlands|||2020-03-17	2020-03-17
Netherlands/NA/184/2020|EPI_ISL_422719||Netherlands|||2020-03-22	2020-03-22
Netherlands/NA/213/2020|EPI_ISL_422748||Netherlands|||2020-03-25	2020-03-25
Netherlands/NA/24/2020|EPI_ISL_415481||Netherlands|||2020-03-08	2020-03-08
Netherlands/NA/28/2020|EPI_ISL_415485||Netherlands|||2020-03-12	2020-03-12
Netherlands/NA/301/2020|EPI_ISL_422610||Netherlands|||2020-04-01	2020-04-01
Netherlands/NA/317/2020|EPI_ISL_422626||Netherlands|||2020-04-02	2020-04-02
Netherlands/NA/34/2020|EPI_ISL_415491||Netherlands|||2020-03-07	2020-03-07
Netherlands/NA/36/2020|EPI_ISL_422797||Netherlands|||2020-03-14	2020-03-14
Netherlands/NoordBrabant/6/2020|EPI_ISL_414451||Netherlands|Noord/Brabant||2020-03-06	2020-03-06
Netherlands/Oisterwijk/1364072/2020|EPI_ISL_413580||Netherlands|Oisterwijk||2020-03-02	2020-03-02
Netherlands/Rotterdam/1363790/2020|EPI_ISL_413582||Netherlands|Rotterdam||2020-03-01	2020-03-01
Netherlands/Rotterdam/1364740/2020|EPI_ISL_413584||Netherlands|Rotterdam||2020-03-03	2020-03-03
Netherlands/ZuidHolland/100/2020|EPI_ISL_422628||Netherlands|Zuid/Holland||2020-03-31	2020-03-31
Netherlands/ZuidHolland/61/2020|EPI_ISL_422929||Netherlands|Zuid/Holland||2020-03-23	2020-03-23
Netherlands/ZuidHolland/7/2020|EPI_ISL_414467||Netherlands|Zuid/Holland||2020-03-05	2020-03-05
Netherlands/ZuidHolland/70/2020|EPI_ISL_422938||Netherlands|Zuid/Holland||2020-03-24	2020-03-24
Netherlands/ZuidHolland/79/2020|EPI_ISL_422947||Netherlands|Zuid/Holland||2020-03-26	2020-03-26
Netherlands/ZuidHolland/90/2020|EPI_ISL_422957||Netherlands|Zuid/Holland||2020-03-29	2020-03-29
Netherlands/ZuidHolland/96/2020|EPI_ISL_422632||Netherlands|Zuid/Holland||2020-03-30	2020-03-30
New/Zealand/20VR0189/2020|EPI_ISL_416519||New/Zealand|Auckland||2020-03-02	2020-03-02
New/Zealand/20VR0275/2020|EPI_ISL_416538||New/Zealand|Wellington||2020-03-15	2020-03-15
NewZealand/CoV001/2020|EPI_ISL_417211||New/Zealand|Otago||2020-03-11	2020-03-11
Nonthaburi/61/2020|EPI_ISL_403962||Thailand|Nonthaburi||2020-01-08	2020-01-08
Nonthaburi/74/2020|EPI_ISL_403963||Thailand|Nonthaburi||2020-01-13	2020-01-13
Norway/1379/2020|EPI_ISL_417483||Norway|Oslo||2020-02-27	2020-02-27
Norway/1380/2020|EPI_ISL_417484||Norway|Oslo||2020-02-26	2020-02-26
Norway/1455/2020|EPI_ISL_420135||Norway|||2020-02-28	2020-02-28
Norway/1493/2020|EPI_ISL_417488||Norway|Oslo||2020-02-29	2020-02-29
Norway/1538/2020|EPI_ISL_417486||Norway|Oslo||2020-03-01	2020-03-01
Norway/1694/2020|EPI_ISL_420136||Norway|||2020-03-04	2020-03-04
Norway/1953/2020|EPI_ISL_420313||Norway|||2020-03-10	2020-03-10
Norway/1955/2020|EPI_ISL_420146||Norway|||2020-03-11	2020-03-11
Norway/2084/2020|EPI_ISL_420150||Norway|||2020-03-09	2020-03-09
Norway/2088/2020|EPI_ISL_420152||Norway|||2020-03-17	2020-03-17
Norway/2114/2020|EPI_ISL_420312||Norway|||2020-03-18	2020-03-18
Pakistan/Gilgit1/2020|EPI_ISL_417444||Pakistan|Gilgit||2020-03-04	2020-03-04
Peru/010/2020|EPI_ISL_415787||Peru|Lima||2020-03-10	2020-03-10
Pingxiang/JX5/2020|EPI_ISL_421252||China|Jiangxi|Pingxiang|2020-01-11	2020-01-11
Poland/PL/P1/2020|EPI_ISL_416488||Poland|Zielonogorskie||2020-03-03	2020-03-03
Portugal/CV62/2020|EPI_ISL_413647||Portugal|||2020-03-01	2020-03-01
Portugal/IGC00009/2020|EPI_ISL_419386||Portugal|Lisbon||2020-03-18	2020-03-18
Portugal/PT0001b/2020|EPI_ISL_417986||Portugal|||2020-03-03	2020-03-03
Portugal/PT0004/2020|EPI_ISL_417988||Portugal|||2020-03-05	2020-03-05
Portugal/PT0005/2020|EPI_ISL_417989||Portugal|||2020-03-04	2020-03-04
Portugal/PT0007/2020|EPI_ISL_417992||Portugal|||2020-03-07	2020-03-07
Portugal/PT0008/2020|EPI_ISL_417993||Portugal|||2020-03-08	2020-03-08
Portugal/PT0017/2020|EPI_ISL_418002||Portugal|||2020-03-11	2020-03-11
Portugal/PT0019/2020|EPI_ISL_418004||Portugal|||2020-03-12	2020-03-12
Portugal/PT0023/2020|EPI_ISL_418008||Portugal|||2020-03-13	2020-03-13
Portugal/PT0027/2020|EPI_ISL_418012||Portugal|||2020-03-06	2020-03-06
Portugal/PT0030/2020|EPI_ISL_418015||Portugal|||2020-03-09	2020-03-09
Portugal/PT0031/2020|EPI_ISL_418016||Portugal|||2020-03-10	2020-03-10
Portugal/PT0033/2020|EPI_ISL_418018||Portugal|||2020-03-16	2020-03-16
Portugal/PT0034/2020|EPI_ISL_418019||Portugal|||2020-03-15	2020-03-15
Portugal/PT0041/2020|EPI_ISL_418026||Portugal|||2020-03-17	2020-03-17
Portugal/PT0062/2020|EPI_ISL_421465||Portugal|||2020-03-19	2020-03-19
Portugal/PT0063/2020|EPI_ISL_421466||Portugal|||2020-03-20	2020-03-20
Portugal/PT0077/2020|EPI_ISL_421480||Portugal|||2020-03-21	2020-03-21
Portugal/PT0084/2020|EPI_ISL_421487||Portugal|||2020-03-22	2020-03-22
Portugal/PT0092/2020|EPI_ISL_421495||Portugal|||2020-03-23	2020-03-23
Portugal/PT0095/2020|EPI_ISL_421498||Portugal|||2020-03-24	2020-03-24
Qatar/QA20/2020|EPI_ISL_427416||Qatar|Doha||2020-03-23	2020-03-23
Russia/Moscow/PMVL-1/2020|EPI_ISL_421275||Russia|Moscow||2020-03-18	2020-03-18
Russia/StPetersburg-RII4144S/2020|EPI_ISL_427307||Russia|Saint-Petersburg||2020-03-20	2020-03-20
Russia/StPetersburg-RII4307V/2020|EPI_ISL_427308||Russia|Saint-Petersburg||2020-03-24	2020-03-24
Russia/StPetersburg-RII4326S/2020|EPI_ISL_427337||Russia|Saint-Petersburg||2020-03-25	2020-03-25
Russia/StPetersburg-RII4382V/2020|EPI_ISL_427310||Russia|Saint-Petersburg||2020-03-29	2020-03-29
Russia/StPetersburg-RII4532V/2020|EPI_ISL_427313||Russia|Saint-Petersburg||2020-04-03	2020-04-03
Russia/StPetersburg-RII4546V/2020|EPI_ISL_427314||Russia|Saint-Petersburg||2020-04-02	2020-04-02
Russia/StPetersburg-RII4597S/2020|EPI_ISL_427319||Russia|Saint-Petersburg||2020-04-04	2020-04-04
Russia/StPetersburg-RII4637S/2020|EPI_ISL_427320||Russia|Saint-Petersburg||2020-04-05	2020-04-05
Russia/StPetersburg-RII4678S/2020|EPI_ISL_427323||Russia|Saint-Petersburg||2020-04-06	2020-04-06
Russia/StPetersburg-RII4711S/2020|EPI_ISL_427330||Russia|Saint-Petersburg||2020-04-07	2020-04-07
Saudi/Arabia/KAIMRC-Alghoribi/2020|EPI_ISL_416432||Saudi/Arabia|Riyadh||2020-03-07	2020-03-07
Saudi/Arabia/SCDC-3324/2020|EPI_ISL_416522||Saudi/Arabia|||2020-03-10	2020-03-10
Scotland/CVR12/2020|EPI_ISL_425663||UK|Scotland||2020-03-10	2020-03-10
Scotland/CVR125/2020|EPI_ISL_425668||UK|Scotland||2020-03-14	2020-03-14
Scotland/CVR126/2020|EPI_ISL_425669||UK|Scotland||2020-03-15	2020-03-15
Scotland/CVR129/2020|EPI_ISL_425671||UK|Scotland||2020-03-13	2020-03-13
Scotland/CVR131/2020|EPI_ISL_425674||UK|Scotland||2020-03-12	2020-03-12
Scotland/CVR141/2020|EPI_ISL_425685||UK|Scotland||2020-03-16	2020-03-16
Senegal/016/2020|EPI_ISL_418207||Senegal|Dakar||2020-03-02	2020-03-02
Senegal/020/2020|EPI_ISL_418208||Senegal|Dakar||2020-03-04	2020-03-04
Senegal/026/2020|EPI_ISL_418209||Senegal|Dakar||2020-03-03	2020-03-03
Senegal/073/2020|EPI_ISL_418210||Senegal|Touba||2020-03-10	2020-03-10
Senegal/087/2020|EPI_ISL_418212||Senegal|Touba||2020-03-11	2020-03-11
Senegal/094/2020|EPI_ISL_418213||Senegal|Touba||2020-03-12	2020-03-12
Senegal/136/2020|EPI_ISL_418216||Senegal|Dakar||2020-03-13	2020-03-13
Senegal/315/2020|EPI_ISL_420070||Senegal|Dakar||2020-03-17	2020-03-17
Senegal/382/2020|EPI_ISL_420073||Senegal|Dakar||2020-03-19	2020-03-19
Senegal/618/2020|EPI_ISL_420077||Senegal|Dakar||2020-03-20	2020-03-20
Shandong/LY008/2020|EPI_ISL_414941||China|Shandong||2020-01-30	2020-01-30
Shanghai/SH0021/2020|EPI_ISL_416330||China|Shanghai||2020-02-02	2020-02-02
Shanghai/SH0027/2020|EPI_ISL_416336||China|Shanghai||2020-02-01	2020-02-01
Shanghai/SH0055/2020|EPI_ISL_416363||China|Shanghai||2020-02-08	2020-02-08
Shanghai/SH0070/2020|EPI_ISL_416373||China|Shanghai||2020-02-07	2020-02-07
Shanghai/SH0073/2020|EPI_ISL_416376||China|Shanghai||2020-02-05	2020-02-05
Shanghai/SH0094/2020|EPI_ISL_416390||China|Shanghai||2020-01-31	2020-01-31
Shanghai/SH0101/2020|EPI_ISL_416393||China|Shanghai||2020-02-09	2020-02-09
Shanghai/SH0102/2020|EPI_ISL_416394||China|Shanghai||2020-02-14	2020-02-14
Shanghai/SH0110/2020|EPI_ISL_416399||China|Shanghai||2020-02-13	2020-02-13
Shanghai/SH0115/2020|EPI_ISL_416402||China|Shanghai||2020-02-11	2020-02-11
Shanghai/SH0126/2020|EPI_ISL_416407||China|Shanghai||2020-02-15	2020-02-15
Shenzhen/HKU-SZ-002/2020|EPI_ISL_406030||China|Guangdong|Shenzhen|2020-01-10	2020-01-10
Shenzhen/SZTH-002/2020|EPI_ISL_406593||China|Guandong|Shenzhen|2020-01-13	2020-01-13
Singapore/1/2020|EPI_ISL_406973||Singapore|||2020-01-23	2020-01-23
Singapore/10/2020|EPI_ISL_410716||Singapore|||2020-02-04	2020-02-04
Singapore/11/2020|EPI_ISL_410719||Singapore|||2020-02-02	2020-02-02
Singapore/2/2020|EPI_ISL_407987||Singapore|||2020-01-25	2020-01-25
Singapore/20/2020|EPI_ISL_418993||Singapore|||2020-01-29	2020-01-29
Singapore/24/2020|EPI_ISL_420101||Singapore|||2020-03-04	2020-03-04
Singapore/27/2020|EPI_ISL_420104||Singapore|||2020-03-05	2020-03-05
Singapore/28/2020|EPI_ISL_420105||Singapore|||2020-03-06	2020-03-06
Singapore/3/2020|EPI_ISL_407988||Singapore|||2020-02-01	2020-02-01
Singapore/31/2020|EPI_ISL_420108||Singapore|||2020-03-10	2020-03-10
Singapore/33/2020|EPI_ISL_420110||Singapore|||2020-03-11	2020-03-11
Singapore/34/2020|EPI_ISL_420111||Singapore|||2020-03-12	2020-03-12
Singapore/36/2020|EPI_ISL_422429||Singapore|||2020-02-16	2020-02-16
Singapore/37/2020|EPI_ISL_422430||Singapore|||2020-03-13	2020-03-13
Singapore/4/2020|EPI_ISL_410535||Singapore|||2020-02-03	2020-02-03
Singapore/42/2020|EPI_ISL_422435||Singapore|||2020-03-31	2020-03-31
Singapore/5/2020|EPI_ISL_410536||Singapore|||2020-02-06	2020-02-06
Singapore/6/2020|EPI_ISL_410537||Singapore|||2020-02-09	2020-02-09
Singapore/7/2020|EPI_ISL_410713||Singapore|||2020-01-27	2020-01-27
Slovakia/SK-BMC2/2020|EPI_ISL_417878||Slovakia|Bratislava||2020-03-07	2020-03-07
Slovakia/SK-BMC5/2020|EPI_ISL_417879||Slovakia|Kosice||2020-03-06	2020-03-06
Slovakia/SK-BMC6/2020|EPI_ISL_417880||Slovakia|Martin||2020-03-08	2020-03-08
Slovenia/12304/2020|EPI_ISL_420295||Slovenia|||2020-03-24	2020-03-24
Slovenia/4584/2020|EPI_ISL_420294||Slovenia|||2020-03-06	2020-03-06
Slovenia/808/2020|EPI_ISL_420541||Slovenia|||2020-03-05	2020-03-05
Slovenia/MB0329/2020|EPI_ISL_426379||Slovenia|||2020-03-29	2020-03-29
South/Africa/R03006-20/2020|EPI_ISL_417186||South/Africa|KZN||2020-03-07	2020-03-07
South/Korea/KCDC03/2020|EPI_ISL_407193||South/Korea|Gyeonggi-do||2020-01-25	2020-01-25
South/Korea/KCDC06/2020|EPI_ISL_412870||South/Korea|Seoul||2020-01-30	2020-01-30
South/Korea/KCDC07/2020|EPI_ISL_412871||South/Korea|Seoul||2020-01-31	2020-01-31
South/Korea/KCDC12/2020|EPI_ISL_412872||South/Korea|Gyeonggi-do||2020-02-01	2020-02-01
South/Korea/KCDC24/2020|EPI_ISL_412873||South/Korea|Chungcheongnam-do||2020-02-06	2020-02-06
Spain/Andalucia201272/2020|EPI_ISL_418243||Spain|Andalusia||2020-02-28	2020-02-28
Spain/CastillayLeon201061/2020|EPI_ISL_418247||Spain|Castilla/y/Leon||2020-02-26	2020-02-26
Spain/CastillayLeon201323/2020|EPI_ISL_418248||Spain|Castilla/y/Leon||2020-03-01	2020-03-01
Spain/CastillayLeon201372/2020|EPI_ISL_418249||Spain|Castilla/y/Leon||2020-03-03	2020-03-03
Spain/Galicia201663/2020|EPI_ISL_417007||Spain|Galicia||2020-03-07	2020-03-07
Spain/Madrid/H10/39/2020|EPI_ISL_417963||Spain|Madrid||2020-03-12	2020-03-12
Spain/Madrid/H12/1301/2020|EPI_ISL_421171||Spain|Madrid||2020-03-05	2020-03-05
Spain/Madrid/H12/1703/2020|EPI_ISL_421173||Spain|Madrid||2020-03-08	2020-03-08
Spain/Madrid/H12/1905/2020|EPI_ISL_421175||Spain|Madrid||2020-03-29	2020-03-29
Spain/Madrid/H12/2410/2020|EPI_ISL_421180||Spain|Madrid||2020-03-27	2020-03-27
Spain/Madrid/R10/33/2020|EPI_ISL_417981||Spain|Madrid||2020-03-02	2020-03-02
Spain/Madrid201105/2020|EPI_ISL_418251||Spain|Madrid||2020-02-25	2020-02-25
Spain/PaisVasco201602/2020|EPI_ISL_419709||Spain|BasqueCountry||2020-03-04	2020-03-04
Spain/VH000001133/2020|EPI_ISL_418860||Spain|Barcelona||2020-03-15	2020-03-15
Spain/VH198152683/2020|EPI_ISL_418861||Spain|Barcelona||2020-03-24	2020-03-24
Spain/Valencia11/2020|EPI_ISL_419675||Spain|Comunitat/Valenciana|Valencia|2020-03-20	2020-03-20
Spain/Valencia12/2020|EPI_ISL_419676||Spain|Comunitat/Valenciana|Valencia|2020-03-09	2020-03-09
Spain/Valencia45/2020|EPI_ISL_420129||Spain|Comunitat/Valenciana|Valencia|2020-03-13	2020-03-13
Spain/Valencia51/2020|EPI_ISL_420132||Spain|Comunitat/Valenciana|Valencia|2020-03-18	2020-03-18
Spain/Valencia62/2020|EPI_ISL_425186||Spain|Comunitat/Valenciana|Valencia|2020-03-10	2020-03-10
Spain/Valencia65/2020|EPI_ISL_425189||Spain|Comunitat/Valenciana|Valencia|2020-03-16	2020-03-16
Spain/Valencia75/2020|EPI_ISL_425199||Spain|Comunitat/Valenciana|Valencia|2020-03-19	2020-03-19
Spain/Valencia86/2020|EPI_ISL_425210||Spain|Comunitat/Valenciana|Valencia|2020-03-25	2020-03-25
Spain/Valencia89/2020|EPI_ISL_425213||Spain|Comunitat/Valenciana|Valencia|2020-03-11	2020-03-11
Spain/Valencia97/2020|EPI_ISL_425221||Spain|Comunitat/Valenciana|Valencia|2020-03-17	2020-03-17
Sweden/01/2020|EPI_ISL_411951||Sweden|||2020-02-07	2020-02-07
Sweden/RV-FOI-1/2020|EPI_ISL_424703||Sweden|Vasterbotten||2020-03-15	2020-03-15
Sweden/RV-FOI-6/2020|EPI_ISL_428201||Sweden|Vasterbotten||2020-03-20	2020-03-20
Switzerland/AG0361/2020|EPI_ISL_413999||Switzerland|Argovie||2020-02-27	2020-02-27
